run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,1,Aerobic glycolysis-dependent nutrient acquisition,"Glioblastomas exhibit constitutive aerobic glycolysis despite adequate oxygen (Warburg effect), characterized by upregulation of glycolytic enzymes and glucose transporters. PFKFB3 is the most highly expressed glycolytic regulator in GBM, controlling the rate-limiting step through F-2,6-BP production. This metabolic state is driven by hypoxic microenvironments and genetic alterations (EGFR amplification, PTEN loss). Elevated glycolysis supports both energy production and anabolic biosynthesis, driving tumor cell proliferation and survival. This program is inseparable from invasion, as perivascular glioma cells show peak glycolytic enzyme expression including AQP1, LDH, and cathepsin B.","[""PFKFB3"", ""AQP1""]",2,0.88,"[""Enhanced ATP production supporting tumor growth and proliferation"", ""Increased lactate and H+ secretion promoting acidic tumor microenvironment"", ""Support for anabolic pathways (nucleotide, lipid, amino acid synthesis)"", ""Hypoxia adaptation and maintenance of hypoxic metabolic state"", ""Coupling with angiogenic escape mechanisms to overcome anti-VEGF therapy""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,2,Extracellular matrix remodeling and invasive phenotype,"Glioma cells exhibit dynamic ECM remodeling through coordinated synthesis (HAS2, HAS3 driving hyaluronic acid accumulation) and degradation (ADAMTS8, TIMP3, matrix metalloproteinases). CD44 serves as the primary HA receptor, engaging osteopontin (OPN/SPP1) signaling to promote migration, invasion, and stemness. IGFBP7 promotes glioma cell migration through AKT-ERK pathway activation. Increased ECM deposition (particularly brevican/BCAN and other proteoglycans) creates a denser, more resistant tumor microenvironment. HAS2 expression correlates with poor prognosis and GBM subtype (IDH-WT, non-1p/19q codeletion). Loss of ADAMTS8 (an inhibitory protease) contributes to glioma progression.","[""HAS2"", ""CD44"", ""ITGB4"", ""IGFBP7"", ""TIMP3"", ""ADAMTS8"", ""ID4"", ""BCAN"", ""FBLN5""]",9,0.89,"[""Enhanced tumor cell migration and invasion through remodeled ECM"", ""Increased stemness and self-renewal via CD44-osteopontin signaling"", ""Promotion of epithelial-mesenchymal transition (EMT)"", ""Increased resistance to anti-angiogenic therapy through altered ECM composition"", ""Support for perivascular migration and vascular co-option"", ""Enhanced mechanotransduction signaling through integrin-FAK pathways""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,3,Complement system activation and immune modulation,"The complement cascade is activated within gliomas through multiple pathways (classical via C1q, alternative, and lectin pathways via MASP1/MASP2/COLEC12). Complement components C3 and C5 generate potent anaphylatoxins (C3a, C5a) that promote M2 macrophage polarization and immunosuppression. C3a-C3aR signaling in glioma stem cells (GSCs) maintains stemness through STAT-3 and Wnt/SOX2 pathways. CD38 functions as an ectoenzyme converting NAD+ to immunosuppressive adenosine and ADPR. CHI3L2 (YKL40) is secreted by tumor and immune cells, promoting inflammatory responses and inducing CD8+ T cell apoptosis. This program collectively shifts the immune microenvironment toward M2/immunosuppressive phenotypes.","[""C3"", ""CD38"", ""CHI3L2"", ""MASP1"", ""COLEC12"", ""CFI""]",6,0.87,"[""Polarization of infiltrating macrophages/microglia toward M2 (immunosuppressive) phenotype"", ""Maintenance of glioma stem cell phenotype through C3a-STAT3-SOX2 signaling"", ""Suppression of CD8+ T cell function and promotion of regulatory T cell (Treg) differentiation"", ""Promotion of tumor angiogenesis through complement-endothelial cell interactions"", ""Enhanced resistance to complement-mediated lysis via CD46/CD55/CD59 upregulation"", ""Conversion of adaptive immune responses from Th1 to Th2/immunosuppressive phenotype""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,4,Glioma stem cell self-renewal and maintenance,Glioma stem cells (GSCs) reside in perivascular and hypoxic niches where they maintain multipotency and self-renewal capacity. Endothelin-3 (EDN3) and endothelin receptor B (EDNRB) autocrine signaling is essential for GSC maintenance; blocking EDNRB induces apoptosis and impairs tumor-sphere formation. HOPX marks radial progenitor-like cells in glioma. CD44 and osteopontin (OPN) signaling within the perivascular niche promotes stem cell phenotypes and tumor growth. Complement C3a signaling through C3aR maintains GSCs via STAT-3 and Wnt/SOX2 activation. IGFBP7 and growth factor signaling support GSC migration along blood vessels. ID3 and ID4 (inhibitors of differentiation) regulate GSC proliferation and maintain undifferentiated state.,"[""EDNRA"", ""EDNRB"", ""CD44"", ""C3"", ""HOPX"", ""ID3"", ""ID4"", ""IGFBP7""]",8,0.85,"[""Maintenance of undifferentiated GSC phenotype and multipotency"", ""Enhanced self-renewal capacity and tumor-sphere formation"", ""Increased resistance to differentiation-inducing signals"", ""Support for perivascular localization and niche interaction"", ""Enhanced survival signaling through multiple pathways (EDN, complement, CD44)"", ""Promotion of tumor recurrence through GSC persistence""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,5,Tumor-associated astrocyte and glial cell reprogramming,"Peritumoral and tumor-resident astrocytes undergo reactive transformation (gliosis) characterized by GFAP upregulation. Tumor-associated astrocytes (TAAs) display distinct morphology and transcriptomic profiles depending on anatomical location (tumor core, periphery, perivascular niche, border). ALDH1L1 marks gliogenic precursors and mature astrocytes. TAAs enhance glioma cell viability and migration by upregulating CD44 expression in tumor cells through paracrine mechanisms. Reactive astrocytes modulate immune cell recruitment through purinergic signaling (ATP/adenosine metabolism, CD73). This program represents a critical stromal-tumor interaction that supports malignancy.","[""GFAP"", ""ALDH1L1"", ""CD44"", ""ATP1A2""]",4,0.8,"[""Enhanced glioma cell migration and viability through astrocyte-derived paracrine factors"", ""Upregulation of stemness-promoting genes (CD44) in adjacent tumor cells"", ""Promotion of M1 macrophage infiltration and immune cell recruitment"", ""Increased extracellular adenosine production creating immunosuppressive microenvironment"", ""Support for perivascular tumor cell positioning and angiogenic cooperation"", ""Modulation of blood-brain barrier permeability""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,6,Gap junction communication and chemoresistance,"Connexin 43 (GJA1) forms gap junctions enabling intercellular communication but also confers chemoresistance to temozolomide (TMZ) and other chemotherapeutic agents. Cx43 is highly expressed in a subpopulation of GBM; Cx43 mRNA strongly correlates with poor prognosis and chemoresistance. Cx43 activates PI3K (specifically PIK3CB/p110β) signaling independent of its channel function (non-channel function). CD38 ectoenzyme activity may modulate adenosine levels affecting gap junction function. Combining Cx43 inhibition (αCT1 peptide) with PI3K inhibitors (TGX-221, GSK2636771) sensitizes GBM to TMZ.","[""GJA1"", ""CD38""]",2,0.82,"[""Enhanced intercellular communication enabling collective tumor behavior"", ""Activation of PI3K/AKT survival signaling independent of chemotherapy"", ""Increased resistance to temozolomide and other chemotherapeutic agents"", ""Poor treatment response and shortened progression-free survival"", ""Maintenance of tumor cell viability despite DNA-damaging therapies""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,7,Pericyte recruitment and vascular stability,"Pericytes (mural cells) are recruited to glioma vasculature through PDGF-B/PDGFR-β signaling. Pericytes play paradoxical roles: structurally supporting vessel formation but also promoting treatment resistance. NG2 (a pericyte marker not in input list) isoforms in proliferative perivascular pericytes promote early angiogenesis and vasculogenic mimicry. PDGFRB signaling activates PI3K, promoting pericyte recruitment to hypoxic tumor regions. Two pericyte subtypes exist: Type-1 (non-contributing to new vessel formation; can differentiate to tumor-associated fibroblasts) and Type-2 (pro-angiogenic). Hypoxia induces HIF-1α-mediated PDGF-β expression in endothelial cells, recruiting pericytes. Anti-VEGF therapies lead to increased pericyte vessel coverage, promoting vascular stabilization and therapy resistance.","[""PDGFRB""]",1,0.76,"[""Enhanced tumor vascular network formation and stabilization"", ""Recruitment of pericytes to hypoxic tumor regions"", ""Support for glioma stem cell maintenance in perivascular niche"", ""Increased resistance to anti-angiogenic therapies (bevacizumab)"", ""Promotion of vascular invasion and infiltration"", ""Development of abnormal vascular patterns with atypical pericyte coverage""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,8,Immune cell infiltration and M2 macrophage polarization,"Multiple genes in this list promote M1-to-M2 macrophage polarization and creation of an immunosuppressive tumor microenvironment. CHI3L2 (YKL40) is secreted by tumor cells and immune cells (particularly macrophages), promoting M2-like activation. COLEC12 (C-type lectin) functions as a scavenger receptor upregulated on M2 macrophages. ZFP36L2 correlates with immune infiltration and is positively associated with M2 macrophage markers. Complement components (C3, C3a) promote M2 polarization through C3aR signaling on macrophages. NMB (neuromedin B) expression correlates with immune infiltration and improved GBM survival. OSMR and other cytokine receptors on myeloid cells support immune cell recruitment and polarization.","[""CHI3L2"", ""COLEC12"", ""ZFP36L2"", ""C3"", ""NMB""]",5,0.83,"[""Recruitment and infiltration of macrophages/microglia into tumor microenvironment"", ""Shift of macrophage phenotype from pro-inflammatory (M1) to immunosuppressive (M2) state"", ""Increased expression of immunosuppressive cytokines (IL-10, TGF-\u03b2)"", ""Enhanced T cell exhaustion and impaired anti-tumor immunity"", ""Support for tumor angiogenesis and invasive phenotype"", ""Creation of permissive microenvironment for GSC maintenance""]"
4_AC_gliosis_like_1_run2,4,AC-gliosis-like 1,4_AC_gliosis_like_1,2,9,Metabolic reprogramming and hypoxia adaptation,"Gliomas undergo profound metabolic rewiring to survive hypoxic microenvironments and aggressive selection pressures. Hypoxia-inducible factor-1α (HIF-1α) is a master regulator activating genes for glycolysis, angiogenesis, and stemness. PFKFB3 is the most highly expressed glycolytic enzyme and undergoes post-translational modifications (O-GlcNAcylation, phosphorylation) in response to hypoxia. HAS2 and HAS3 (hyaluronic acid synthases) are upregulated under hypoxia and glycolytic conditions. Endothelin signaling (EDNRA/EDNRB) is hypoxia-responsive and promotes both metabolic adaptation and GSC stemness. This program bridges metabolic, signaling, and stemness programs, reflecting the integrated nature of GBM adaptation.","[""PFKFB3"", ""HAS2"", ""EDNRA"", ""EDNRB""]",4,0.78,"[""Coordinated upregulation of glycolytic pathway under hypoxia"", ""Maintenance of tumor cell viability in oxygen-deprived regions"", ""Enhanced stemness signaling through hypoxia-responsive pathways"", ""Increased ECM synthesis supporting tumor architecture"", ""Metabolic adaptation supporting rapid proliferation and invasion"", ""Coupling of metabolic and stemness programs through HIF-1\u03b1 and endothelin signaling""]"
5_AC_neuronal_like_run1,5,AC-neuronal-like,5_AC_neuronal_like,1,0,Immune Checkpoint Signaling,A gene program mediating immune escape through checkpoint molecule expression and T-cell exhaustion pathways. CD96 functions as an immune checkpoint regulating CD8+ T-cell antitumor function. STAT4 regulates PD-L1 expression and immune evasion. CD163 and MSR1 mark pro-tumoral macrophage populations. OLR1 associates with immune cell infiltration and immunosuppression. TLR2 initiates pathogen recognition signaling in innate immune cells. This program collectively enables glioblastoma immune evasion via checkpoint activation and immunosuppressive microenvironment establishment.,"[""CD96"", ""STAT4"", ""CD163"", ""MSR1"", ""OLR1"", ""TLR2""]",6,0.85,"[""Enhanced CD8+ T-cell exhaustion and reduced anti-tumor immunity"", ""Increased PD-L1 expression on tumor cells and immune cells"", ""Macrophage skewing toward pro-tumoral M2 phenotype"", ""Reduced interferon-gamma production and T-cell activation"", ""Increased IL-10 and TGF-\u03b2 secretion""]"
